cluster,gene,score,pval_adj
22,TNFRSF18_nbr_1,2.2036579,0.9999599645188079
22,TNFRSF18_nbr_1,2.2036579,0.9999599645188079
22,SERPING1_nbr_0,2.1760519,0.9999599645188079
22,LRP1_nbr_1,2.151087,0.9999599645188079
22,CXCR4_nbr_1,2.0705056,0.9999599645188079
22,C3_nbr_0,2.0696025,0.9999599645188079
22,TWIST1,1.8207935,0.9999599645188079
22,TWIST1,1.8207935,0.9999599645188079
22,PTGIS_nbr_1,1.6997592,0.9999599645188079
22,PTGIS_nbr_0,1.6738017,0.9999599645188079
22,MS4A6A_nbr_0,1.6322497,0.9999599645188079
22,COL6A3_nbr_1,1.518071,0.9999599645188079
22,TACC1_nbr_1,1.5058746,0.9999599645188079
22,COL1A2_nbr_1,1.4606491,0.9999599645188079
22,COL1A2_nbr_1,1.4606491,0.9999599645188079
22,COL5A1_nbr_1,1.458661,0.9999599645188079
22,CD163_nbr_0,1.4448487,0.9999599645188079
22,CD163_nbr_0,1.4448487,0.9999599645188079
22,TPM1_nbr_1,1.4316819,0.9999599645188079
22,APOE_nbr_1,1.4307158,0.9999599645188079
22,C1QC_nbr_1,1.4070668,0.9999599645188079
22,C1QC_nbr_1,1.4070668,0.9999599645188079
22,NUPR1_nbr_1,1.3977379,0.9999599645188079
22,SULF1_nbr_1,1.3533609,0.9999599645188079
22,TRBC2_nbr_0,1.3496234,0.9999599645188079
22,FN1_nbr_0,1.3462883,0.9999599645188079
22,FN1_nbr_0,1.3462883,0.9999599645188079
22,S1PR1_nbr_1,1.3366865,0.9999599645188079
22,COL1A2_nbr_0,1.3163512,0.9999599645188079
22,COL1A2_nbr_0,1.3163512,0.9999599645188079
22,PTGER4_nbr_1,1.3117588,0.9999599645188079
22,SERPINF1_nbr_1,1.3058773,0.9999599645188079
22,CCL2_nbr_1,1.2542223,0.9999599645188079
22,CCL2_nbr_1,1.2542223,0.9999599645188079
22,MRC2_nbr_0,1.2049586,0.9999599645188079
22,COL5A1_nbr_0,1.203295,0.9999599645188079
22,PSAP_nbr_0,1.1826158,0.9999599645188079
22,TNFAIP3_nbr_1,1.1795973,0.9999599645188079
22,ZEB2_nbr_1,1.1635305,0.9999599645188079
22,SERPING1_nbr_1,1.1628401,0.9999599645188079
22,NR4A1_nbr_1,1.1519473,0.9999599645188079
22,C1QA_nbr_0,1.140087,0.9999599645188079
23,DCN,58.824146,0.0
23,DCN,58.824146,0.0
23,CD68,52.88053,0.0
23,CD68,52.88053,0.0
23,APOE_nbr_0,41.650547,0.0
23,COL1A2_nbr_0,40.409454,0.0
23,COL1A2_nbr_0,40.409454,0.0
23,APOE_nbr_1,40.30074,0.0
23,VIM_nbr_1,35.914265,1.1010956743519297e-279
23,VIM_nbr_1,35.914265,1.1010956743519297e-279
23,SPARC_nbr_0,34.714146,2.4171723176484302e-261
23,SPARC_nbr_0,34.714146,2.4171723176484302e-261
23,CD163,34.497475,3.762322942999197e-258
23,CD163,34.497475,3.762322942999197e-258
23,C1QA,33.306316,1.1765463061902375e-240
23,C1QA,33.306316,1.1765463061902375e-240
23,COL6A3_nbr_0,33.24837,7.628335875086494e-240
23,VIM_nbr_0,32.66336,1.6400679178690953e-231
23,VIM_nbr_0,32.66336,1.6400679178690953e-231
23,SPARC_nbr_1,32.60908,8.73802119576772e-231
23,SPARC_nbr_1,32.60908,8.73802119576772e-231
23,C1QC,32.24776,9.894587687094237e-226
23,C1QC,32.24776,9.894587687094237e-226
23,COL1A2_nbr_1,31.30697,9.028466503581074e-213
23,COL1A2_nbr_1,31.30697,9.028466503581074e-213
23,FN1_nbr_0,30.741877,3.4996538730397035e-205
23,FN1_nbr_0,30.741877,3.4996538730397035e-205
23,COL6A3_nbr_1,30.29832,2.5925619950294605e-199
23,LUM_nbr_1,30.27569,4.805659357859929e-199
23,LUM_nbr_1,30.27569,4.805659357859929e-199
23,FN1_nbr_1,29.039429,3.9354789321320475e-183
23,FN1_nbr_1,29.039429,3.9354789321320475e-183
23,BGN_nbr_1,28.755072,1.4273913358418621e-179
23,PSAP_nbr_1,27.965384,7.585708199638862e-170
23,BGN_nbr_0,27.402359,4.4201289630772406e-163
23,LAPTM5_nbr_1,27.152588,3.945115629261668e-160
23,COL5A1_nbr_1,26.995256,2.7326342324469205e-158
23,C1QA_nbr_1,26.990177,2.974003028663448e-158
23,C1QA_nbr_1,26.990177,2.974003028663448e-158
23,CD68_nbr_1,26.810116,3.615109848116628e-156
23,CD68_nbr_1,26.810116,3.615109848116628e-156
23,LGALS1_nbr_1,26.696955,7.316278482929986e-155
23,CTSZ_nbr_1,26.69097,8.38592499785487e-155
23,CD163_nbr_1,26.124533,2.5669106125980722e-148
23,CD163_nbr_1,26.124533,2.5669106125980722e-148
23,TAGLN_nbr_1,26.077719,8.355459254082915e-148
23,TAGLN_nbr_1,26.077719,8.355459254082915e-148
23,PSAP_nbr_0,25.934507,3.409420134262196e-146
23,LUM_nbr_0,25.654696,4.510498310370914e-143
