cluster,gene,score,pval_adj
8,LAPTM5_nbr_1,28.436527,2.8694391673653315e-175
8,PSAP_nbr_1,27.929264,4.428980154989391e-169
8,C1QA_nbr_1-1,27.870274,2.045692722501829e-168
8,C1QA_nbr_1,27.870274,2.045692722501829e-168
8,CD68_nbr_1,27.750278,5.202636388934184e-167
8,CD68_nbr_1-1,27.750278,5.202636388934184e-167
8,CTSZ_nbr_1,26.92243,3.438678421810497e-157
8,C1QC_nbr_1,26.874462,1.1429218696092992e-156
8,C1QC_nbr_1-1,26.874462,1.1429218696092992e-156
8,CD163_nbr_1,26.74355,3.532938956090148e-155
8,CD163_nbr_1-1,26.74355,3.532938956090148e-155
8,ENG,26.387472,4.2527865491125255e-151
8,ENG-1,26.387472,4.2527865491125255e-151
8,PSAP_nbr_0,26.359144,8.665522108823768e-151
8,COL1A2_nbr_0,25.459324,1.1165477515992884e-140
8,COL1A2_nbr_0-1,25.459324,1.1165477515992884e-140
